 0.53757 -0.889021 -0.863484 -0.487634 0.14655
 -0.617687 0.53757 -0.579931 -0.863484 -0.487634
 3.73039 -0.617687 -0.580848 -0.579931 -0.863484
 -0.897792 3.73039 0.689877 -0.580848 -0.579931
 1.17381 -0.897792 0.292325 0.689877 -0.580848
 0.299894 1.17381 0.678437 0.292325 0.689877
 -1.99189 0.299894 0.60938 0.678437 0.292325
 3.47645 -1.99189 -0.151084 0.60938 0.678437
 -4.96238 3.47645 0.964356 -0.151084 0.60938
 5.54456 -4.96238 -0.901552 0.964356 -0.151084
 -5.17829 5.54456 1.10754 -0.901552 0.964356
 -0.850195 -5.17829 -0.724859 1.10754 -0.901552
 2.93402 -0.850195 -0.784635 -0.724859 1.10754
 -1.24805 2.93402 0.227848 -0.784635 -0.724859
 2.19177 -1.24805 -0.263672 0.227848 -0.784635
 -1.63158 2.19177 0.625587 -0.263672 0.227848
 -1.9445 -1.63158 -0.0607357 0.625587 -0.263672
 2.83002 -1.9445 -0.702741 -0.0607357 0.625587
 -1.86517 2.83002 0.353067 -0.702741 -0.0607357
 -0.638416 -1.86517 -0.234135 0.353067 -0.702741
 -2.18332 -0.638416 -0.395698 -0.234135 0.353067
 0.115484 -2.18332 -1.04825 -0.395698 -0.234135
 0.58452 0.115484 -0.658961 -1.04825 -0.395698
 0.172884 0.58452 -0.387425 -0.658961 -1.04825
 -2.36302 0.172884 -0.201785 -0.387425 -0.658961
 5.19618 -2.36302 -0.813938 -0.201785 -0.387425
 -0.0372895 5.19618 0.817501 -0.813938 -0.201785
 -1.37575 -0.0372895 0.700543 0.817501 -0.813938
 1.42258 -1.37575 0.272341 0.700543 0.817501
 1.4141 1.42258 0.476967 0.272341 0.700543
 -2.71694 1.4141 0.760278 0.476967 0.272341
 -1.47627 -2.71694 -0.0953262 0.760278 0.476967
 2.83269 -1.47627 -0.586164 -0.0953262 0.760278
 2.02535 2.83269 0.295442 -0.586164 -0.0953262
 0.144938 2.02535 0.932313 0.295442 -0.586164
 -0.293185 0.144938 0.817085 0.932313 0.295442
 1.02627 -0.293185 0.531627 0.817085 0.932313
 -0.175429 1.02627 0.737688 0.531627 0.817085
 -2.04156 -0.175429 0.537568 0.737688 0.531627
 4.43236 -2.04156 -0.307673 0.537568 0.737688
 -1.22502 4.43236 1.05515 -0.307673 0.537568
 1.23657 -1.22502 0.497939 1.05515 -0.307673
 -1.14261 1.23657 0.808087 0.497939 1.05515
 -0.298712 -1.14261 0.270376 0.808087 0.497939
 -0.550175 -0.298712 0.0167867 0.270376 0.808087
 -0.53332 -0.550175 -0.115842 0.0167867 0.270376
 4.03838 -0.53332 -0.345263 -0.115842 0.0167867
 -5.11201 4.03838 0.949805 -0.345263 -0.115842
 0.315316 -5.11201 -0.763117 0.949805 -0.345263
 -1.49485 0.315316 -0.453663 -0.763117 0.949805
 0.945304 -1.49485 -0.907574 -0.453663 -0.763117
 3.1656 0.945304 -0.434363 -0.907574 -0.453663
 -1.35851 3.1656 0.661885 -0.434363 -0.907574
 1.71488 -1.35851 0.108042 0.661885 -0.434363
 -1.33505 1.71488 0.701054 0.108042 0.661885
 2.82559 -1.33505 0.0191774 0.701054 0.108042
 -4.4844 2.82559 0.906987 0.0191774 0.701054
 4.09815 -4.4844 -0.726309 0.906987 0.0191774
 0.411674 4.09815 0.696428 -0.726309 0.906987
 -0.248245 0.411674 0.568926 0.696428 -0.726309
 -4.76155 -0.248245 0.529478 0.568926 0.696428
 0.547996 -4.76155 -1.10977 0.529478 0.568926
 2.44779 0.547996 -0.690256 -1.10977 0.529478
 2.16577 2.44779 0.0972299 -0.690256 -1.10977
 -0.99981 2.16577 0.837775 0.0972299 -0.690256
 -2.97063 -0.99981 0.381189 0.837775 0.0972299
 1.31556 -2.97063 -0.483347 0.381189 0.837775
 1.87414 1.31556 -0.0382391 -0.483347 0.381189
 -2.20438 1.87414 0.496291 -0.0382391 -0.483347
 3.00099 -2.20438 -0.326834 0.496291 -0.0382391
 -4.82351 3.00099 0.655364 -0.326834 0.496291
 0.699826 -4.82351 -0.858854 0.655364 -0.326834
 3.45796 0.699826 -0.414342 -0.858854 0.655364
 -3.08051 3.45796 0.625754 -0.414342 -0.858854
 -0.304432 -3.08051 -0.378984 0.625754 -0.414342
 -2.18989 -0.304432 -0.386671 -0.378984 0.625754
 2.64773 -2.18989 -1.08349 -0.386671 -0.378984
 2.91033 2.64773 0.038021 -1.08349 -0.386671
 -2.34161 2.91033 0.890914 0.038021 -1.08349
 -3.31348 -2.34161 -0.0123875 0.890914 0.038021
 2.17043 -3.31348 -0.846588 -0.0123875 0.890914
 -0.700801 2.17043 -0.0755201 -0.846588 -0.0123875
 -0.56858 -0.700801 -0.38333 -0.0755201 -0.846588
 4.10493 -0.56858 -0.357473 -0.38333 -0.0755201
 -1.96866 4.10493 0.868054 -0.357473 -0.38333
 2.17383 -1.96866 0.148374 0.868054 -0.357473
 -2.68864 2.17383 0.781945 0.148374 0.868054
 0.212155 -2.68864 -0.23853 0.781945 0.148374
 -1.49822 0.212155 -0.0860322 -0.23853 0.781945
 -0.808149 -1.49822 -0.500495 -0.0860322 -0.23853
 -1.23971 -0.808149 -0.6202 -0.500495 -0.0860322
 2.74391 -1.23971 -1.01582 -0.6202 -0.500495
 -0.241736 2.74391 0.17068 -1.01582 -0.6202
 -1.45229 -0.241736 0.0153951 0.17068 -1.01582
 -0.549171 -1.45229 -0.364618 0.0153951 0.17068
 -0.863357 -0.549171 -0.458482 -0.364618 0.0153951
 -0.414767 -0.863357 -0.655494 -0.458482 -0.364618
 -1.76332 -0.414767 -0.516861 -0.655494 -0.458482
 4.53905 -1.76332 -0.926055 -0.516861 -0.655494
 -0.286566 4.53905 0.615923 -0.926055 -0.516861
 1.16782 -0.286566 0.468463 0.615923 -0.926055
 -2.90828 1.16782 0.740493 0.468463 0.615923
 -2.58984 -2.90828 -0.270852 0.740493 0.468463
 1.50976 -2.58984 -1.13069 -0.270852 0.740493
 3.33102 1.50976 -0.422436 -1.13069 -0.270852
 -4.7828 3.33102 0.653269 -0.422436 -1.13069
 1.02247 -4.7828 -0.875724 0.653269 -0.422436
 1.06875 1.02247 -0.230773 -0.875724 0.653269
 2.12317 1.06875 0.0242604 -0.230773 -0.875724
 -3.20578 2.12317 0.651665 0.0242604 -0.230773
 -0.716176 -3.20578 -0.422727 0.651665 0.0242604
 0.835443 -0.716176 -0.601836 -0.422727 0.651665
 -0.946583 0.835443 -0.261107 -0.601836 -0.422727
 2.96387 -0.946583 -0.466894 -0.261107 -0.601836
 1.63571 2.96387 0.485202 -0.466894 -0.261107
 -3.10701 1.63571 0.900836 0.485202 -0.466894
 -0.74628 -3.10701 -0.0822966 0.900836 0.485202
 0.379926 -0.74628 -0.346678 -0.0822966 0.900836
 2.8642 0.379926 -0.317566 -0.346678 -0.0822966
 -5.0206 2.8642 0.764804 -0.317566 -0.346678
 3.30454 -5.0206 -0.974868 0.764804 -0.317566
 1.7742 3.30454 0.267107 -0.974868 0.764804
 -2.70973 1.7742 0.75099 0.267107 -0.974868
 -2.49297 -2.70973 -0.172272 0.75099 0.267107
 -0.095323 -2.49297 -0.930985 -0.172272 0.75099
 4.45629 -0.095323 -0.763967 -0.930985 -0.172272
 -4.40415 4.45629 0.748861 -0.763967 -0.930985
 3.00265 -4.40415 -0.670078 0.748861 -0.763967
 1.22958 3.00265 0.423445 -0.670078 0.748861
 -0.0434475 1.22958 0.703051 0.423445 -0.670078
 -1.44788 -0.0434475 0.624382 0.703051 0.423445
 2.18877 -1.44788 -0.0624366 0.624382 0.703051
 -1.28965 2.18877 0.690058 -0.0624366 0.624382
 -1.94727 -1.28965 0.139699 0.690058 -0.0624366
 2.78474 -1.94727 -0.573437 0.139699 0.690058
 1.42978 2.78474 0.469482 -0.573437 0.139699
 -3.55224 1.42978 0.732057 0.469482 -0.573437
 3.50371 -3.55224 -0.496247 0.732057 0.469482
 -2.88496 3.50371 0.68522 -0.496247 0.732057
 0.55916 -2.88496 -0.421302 0.68522 -0.496247
 1.63676 0.55916 -0.0229601 -0.421302 0.68522
 0.109281 1.63676 0.449698 -0.0229601 -0.421302
 -1.60957 0.109281 0.435094 0.449698 -0.0229601
 2.92275 -1.60957 -0.267571 0.435094 0.449698
 -5.21013 2.92275 0.77882 -0.267571 0.435094
 5.5215 -5.21013 -1.01065 0.77882 -0.267571
 -3.57869 5.5215 0.775505 -1.01065 0.77882
 2.56648 -3.57869 -0.465708 0.775505 -1.01065
 1.19575 2.56648 0.594906 -0.465708 0.775505
 -2.38419 1.19575 0.678594 0.594906 -0.465708
 0.35927 -2.38419 -0.113379 0.678594 0.594906
 0.00696779 0.35927 0.0788061 -0.113379 0.678594
 2.19951 0.00696779 0.0224462 0.0788061 -0.113379
 -4.17493 2.19951 0.70761 0.0224462 0.0788061
 2.27992 -4.17493 -0.826753 0.70761 0.0224462
 -0.210016 2.27992 0.0449698 -0.826753 0.70761
 3.09189 -0.210016 -0.00274287 0.0449698 -0.826753
 -0.112547 3.09189 0.901909 -0.00274287 0.0449698
 0.351727 -0.112547 0.681567 0.901909 -0.00274287
 1.18397 0.351727 0.72134 0.681567 0.901909
 0.421393 1.18397 0.904935 0.72134 0.681567
 -1.16559 0.421393 0.743246 0.904935 0.72134
 -4.22639 -1.16559 0.331502 0.743246 0.904935
 4.47517 -4.22639 -1.02359 0.331502 0.743246
 -1.37691 4.47517 0.344514 -1.02359 0.331502
 3.99501 -1.37691 -0.172656 0.344514 -1.02359
 -4.44274 3.99501 1.17478 -0.172656 0.344514
 1.29831 -4.44274 -0.46856 1.17478 -0.172656
 -3.18826 1.29831 0.0145928 -0.46856 1.17478
 2.50362 -3.18826 -1.04841 0.0145928 -0.46856
 1.40506 2.50362 0.0372366 -1.04841 0.0145928
 -2.38508 1.40506 0.375662 0.0372366 -1.04841
 2.49984 -2.38508 -0.262353 0.375662 0.0372366
 -1.56716 2.49984 0.420235 -0.262353 0.375662
 2.70317 -1.56716 -0.213564 0.420235 -0.262353
 -3.82566 2.70317 0.690953 -0.213564 0.420235
 3.03195 -3.82566 -0.658995 0.690953 -0.213564
 -3.71068 3.03195 0.559736 -0.658995 0.690953
 3.79358 -3.71068 -0.815247 0.559736 -0.658995
 0.474419 3.79358 0.54142 -0.815247 0.559736
 -4.45085 0.474419 0.481538 0.54142 -0.815247
 0.603276 -4.45085 -0.908959 0.481538 0.54142
 1.59501 0.603276 -0.611905 -0.908959 0.481538
 0.123481 1.59501 -0.0450458 -0.611905 -0.908959
 2.60703 0.123481 0.0653151 -0.0450458 -0.611905
 0.028138 2.60703 0.958807 0.0653151 -0.0450458
 1.16675 0.028138 0.634697 0.958807 0.0653151
 -2.5738 1.16675 0.851931 0.634697 0.958807
 -1.89015 -2.5738 -0.139838 0.851931 0.634697
 3.80993 -1.89015 -0.659461 -0.139838 0.851931
 -1.05985 3.80993 0.60623 -0.659461 -0.139838
 -2.41698 -1.05985 0.186477 0.60623 -0.659461
 2.18933 -2.41698 -0.488006 0.186477 0.60623
 -3.23249 2.18933 0.0866376 -0.488006 0.186477
 3.94868 -3.23249 -0.896826 0.0866376 -0.488006
 1.49494 3.94868 0.596159 -0.896826 0.0866376
 0.0894068 1.49494 0.810918 0.596159 -0.896826
 -4.53986 0.0894068 0.823944 0.810918 0.596159
 1.48688 -4.53986 -0.676711 0.823944 0.810918
 -0.838783 1.48688 -0.167364 -0.676711 0.823944
 4.46459 -0.838783 -0.574858 -0.167364 -0.676711
 -3.27173 4.46459 1.07468 -0.574858 -0.167364
 3.01783 -3.27173 -0.187372 1.07468 -0.574858
 0.460925 3.01783 0.896189 -0.187372 1.07468
 -4.07429 0.460925 0.723485 0.896189 -0.187372
 3.95101 -4.07429 -0.688079 0.723485 0.896189
 -1.62166 3.95101 0.62066 -0.688079 0.723485
 1.9599 -1.62166 -0.0106346 0.62066 -0.688079
 -0.768268 1.9599 0.691871 -0.0106346 0.62066
 -0.578939 -0.768268 0.130098 0.691871 -0.0106346
 2.17626 -0.578939 -0.0147819 0.130098 0.691871
 0.543218 2.17626 0.568073 -0.0147819 0.130098
 -4.97082 0.543218 0.646237 0.568073 -0.0147819
 4.49226 -4.97082 -0.873249 0.646237 0.568073
 -2.44506 4.49226 0.50086 -0.873249 0.646237
 -1.71993 -2.44506 -0.322528 0.50086 -0.873249
 3.72202 -1.71993 -0.649632 -0.322528 0.50086
 -2.20473 3.72202 0.506441 -0.649632 -0.322528
 -1.80425 -2.20473 -0.184361 0.506441 -0.649632
 2.94086 -1.80425 -0.73745 -0.184361 0.506441
 -1.84296 2.94086 0.202612 -0.73745 -0.184361
 2.75702 -1.84296 -0.340024 0.202612 -0.73745
 0.115064 2.75702 0.682623 -0.340024 0.202612
 -0.664934 0.115064 0.463029 0.682623 -0.340024
 -2.48043 -0.664934 0.214762 0.463029 0.682623
 -0.581377 -2.48043 -0.585062 0.214762 0.463029
 1.9397 -0.581377 -0.660038 -0.585062 0.214762
 -2.98905 1.9397 0.0357216 -0.660038 -0.585062
 -0.0816341 -2.98905 -0.90804 0.0357216 -0.660038
 2.80337 -0.0816341 -0.63259 -0.90804 0.0357216
 2.41583 2.80337 0.264516 -0.63259 -0.90804
 -5.28074 2.41583 1.01936 0.264516 -0.63259
 4.78644 -5.28074 -0.665575 1.01936 0.264516
 -4.90386 4.78644 0.939335 -0.665575 1.01936
 4.01821 -4.90386 -0.845389 0.939335 -0.665575
 0.605901 4.01821 0.484941 -0.845389 0.939335
 -4.2248 0.605901 0.503265 0.484941 -0.845389
 5.54917 -4.2248 -0.838188 0.503265 0.484941
 -0.235265 5.54917 1.13087 -0.838188 0.503265
 0.555356 -0.235265 0.639352 1.13087 -0.838188
 -4.60407 0.555356 0.849073 0.639352 1.13087
 -0.755865 -4.60407 -0.770714 0.849073 0.639352
 5.41527 -0.755865 -0.951399 -0.770714 0.849073
 -2.55997 5.41527 0.818967 -0.951399 -0.770714
 3.0757 -2.55997 0.00300141 0.818967 -0.951399
 -3.42326 3.0757 0.994606 0.00300141 0.818967
 3.48117 -3.42326 -0.393296 0.994606 0.00300141
 -0.775169 3.48117 0.7321 -0.393296 0.994606
 -0.787961 -0.775169 0.293898 0.7321 -0.393296
 -0.516652 -0.787961 0.140037 0.293898 0.7321
 1.75896 -0.516652 -0.106263 0.140037 0.293898
 -3.49648 1.75896 0.410764 -0.106263 0.140037
 4.21357 -3.49648 -0.740893 0.410764 -0.106263
 -4.17053 4.21357 0.772081 -0.740893 0.410764
 3.67275 -4.17053 -0.687839 0.772081 -0.740893
 -0.186258 3.67275 0.597971 -0.687839 0.772081
 -1.77057 -0.186258 0.292215 0.597971 -0.687839
 1.04065 -1.77057 -0.153557 0.292215 0.597971
 2.04657 1.04065 0.140559 -0.153557 0.292215
 -4.78691 2.04657 0.63921 0.140559 -0.153557
 5.58203 -4.78691 -0.861741 0.63921 0.140559
 -5.82813 5.58203 0.956233 -0.861741 0.63921
 1.03144 -5.82813 -1.12733 0.956233 -0.861741
 -1.40419 1.03144 -0.415429 -1.12733 0.956233
 1.85589 -1.40419 -0.942863 -0.415429 -1.12733
 -2.22733 1.85589 -0.000782981 -0.942863 -0.415429
 3.16817 -2.22733 -0.727732 -0.000782981 -0.942863
 -4.68915 3.16817 0.425358 -0.727732 -0.000782981
 -0.0588711 -4.68915 -1.03801 0.425358 -0.727732
 2.39799 -0.0588711 -0.86762 -1.03801 0.425358
 -1.90033 2.39799 0.101804 -0.86762 -1.03801
 -0.991471 -1.90033 -0.429263 0.101804 -0.86762
 0.566419 -0.991471 -0.674704 -0.429263 0.101804
 2.85723 0.566419 -0.384359 -0.674704 -0.429263
 -2.43816 2.85723 0.590403 -0.384359 -0.674704
 -1.63916 -2.43816 -0.124466 0.590403 -0.384359
 1.00499 -1.63916 -0.700292 -0.124466 0.590403
 -0.46077 1.00499 -0.189115 -0.700292 -0.124466
 -0.447074 -0.46077 -0.261269 -0.189115 -0.700292
 3.97381 -0.447074 -0.336395 -0.261269 -0.189115
 -3.90727 3.97381 0.965701 -0.336395 -0.261269
 1.6817 -3.90727 -0.485154 0.965701 -0.336395
 -0.0824252 1.6817 0.305613 -0.485154 0.965701
 -1.79355 -0.0824252 -0.0346991 0.305613 -0.485154
 1.30912 -1.79355 -0.551528 -0.0346991 0.305613
 0.336669 1.30912 -0.0488055 -0.551528 -0.0346991
 -1.17994 0.336669 0.160969 -0.0488055 -0.551528
 0.599711 -1.17994 -0.330642 0.160969 -0.0488055
 1.01906 0.599711 0.0558635 -0.330642 0.160969
 -0.900368 1.01906 0.203028 0.0558635 -0.330642
 0.687107 -0.900368 -0.121259 0.203028 0.0558635
 2.12352 0.687107 0.168454 -0.121259 0.203028
 1.19973 2.12352 0.700236 0.168454 -0.121259
 -5.7438 1.19973 1.01277 0.700236 0.168454
 5.39365 -5.7438 -0.999619 1.01277 0.700236
 -3.30977 5.39365 0.822585 -0.999619 1.01277
 1.77179 -3.30977 -0.512514 0.822585 -0.999619
 -0.629541 1.77179 0.297319 -0.512514 0.822585
 -0.861432 -0.629541 0.0723151 0.297319 -0.512514
 1.73906 -0.861432 -0.327974 0.0723151 0.297319
 -1.75286 1.73906 0.213681 -0.327974 0.0723151
 1.65782 -1.75286 -0.225594 0.213681 -0.327974
 -0.168075 1.65782 0.200117 -0.225594 0.213681
 1.55886 -0.168075 0.071084 0.200117 -0.225594
 -3.31976 1.55886 0.586685 0.071084 0.200117
 -0.696757 -3.31976 -0.551311 0.586685 0.071084
 1.77268 -0.696757 -0.652331 -0.551311 0.586685
 -0.0158633 1.77268 -0.076121 -0.652331 -0.551311
 1.28217 -0.0158633 -0.00458957 -0.076121 -0.652331
 1.35257 1.28217 0.473833 -0.00458957 -0.076121
 -3.10707 1.35257 0.854677 0.473833 -0.00458957
 2.77396 -3.10707 -0.230696 0.854677 0.473833
 1.11321 2.77396 0.520654 -0.230696 0.854677
 -1.80139 1.11321 0.742455 0.520654 -0.230696
 -0.281543 -1.80139 0.011874 0.742455 0.520654
 1.78825 -0.281543 -0.13306 0.011874 0.742455
 2.06036 1.78825 0.443765 -0.13306 0.011874
 -5.25535 2.06036 0.885288 0.443765 -0.13306
 5.18877 -5.25535 -0.708073 0.885288 0.443765
 0.143175 5.18877 0.862868 -0.708073 0.885288
 -4.54974 0.143175 0.592887 0.862868 -0.708073
 2.63487 -4.54974 -0.798581 0.592887 0.862868
 1.24953 2.63487 0.14821 -0.798581 0.592887
 -2.70346 1.24953 0.368634 0.14821 -0.798581
 -0.0129604 -2.70346 -0.400746 0.368634 0.14821
 2.05005 -0.0129604 -0.417151 -0.400746 0.368634
 -3.54361 2.05005 0.234301 -0.417151 -0.400746
 2.94118 -3.54361 -0.807591 0.234301 -0.417151
 2.12116 2.94118 0.318732 -0.807591 0.234301
 -5.70209 2.12116 0.856192 0.318732 -0.807591
 0.547707 -5.70209 -0.95059 0.856192 0.318732
 0.852251 0.547707 -0.700718 -0.95059 0.856192
 4.03278 0.852251 -0.436807 -0.700718 -0.95059
 -0.440143 4.03278 0.999702 -0.436807 -0.700718
 -0.370597 -0.440143 0.750496 0.999702 -0.436807
 0.817872 -0.370597 0.504382 0.750496 0.999702
 -1.49804 0.817872 0.562012 0.504382 0.750496
 -2.41893 -1.49804 -0.043889 0.562012 0.504382
 1.64969 -2.41893 -0.778165 -0.043889 0.562012
 -1.42112 1.64969 -0.133669 -0.778165 -0.043889
 4.30982 -1.42112 -0.540779 -0.133669 -0.778165
 -4.50013 4.30982 0.971774 -0.540779 -0.133669
 0.478717 -4.50013 -0.549227 0.971774 -0.540779
 0.138774 0.478717 -0.208371 -0.549227 0.971774
 1.23955 0.138774 -0.232846 -0.208371 -0.549227
 2.18023 1.23955 0.259367 -0.232846 -0.208371
 0.628054 2.18023 0.811045 0.259367 -0.232846
 -4.39483 0.628054 0.789457 0.811045 0.259367
 2.92172 -4.39483 -0.637971 0.789457 0.811045
 -2.03977 2.92172 0.283649 -0.637971 0.789457
 -0.0555644 -2.03977 -0.48602 0.283649 -0.637971
 0.270497 -0.0555644 -0.215122 -0.48602 0.283649
 1.04389 0.270497 -0.271282 -0.215122 -0.48602
 2.50068 1.04389 0.15372 -0.271282 -0.215122
 -5.95711 2.50068 0.997428 0.15372 -0.271282
 3.90407 -5.95711 -1.09087 0.997428 0.15372
 0.340039 3.90407 0.370747 -1.09087 0.997428
 -1.30545 0.340039 0.266217 0.370747 -1.09087
 0.25202 -1.30545 -0.0197027 0.266217 0.370747
 0.307399 0.25202 -0.0373262 -0.0197027 0.266217
 -1.5565 0.307399 0.130759 -0.0373262 -0.0197027
 3.41362 -1.5565 -0.436339 0.130759 -0.0373262
 -2.36714 3.41362 0.708358 -0.436339 0.130759
 2.09849 -2.36714 -0.199657 0.708358 -0.436339
 -3.06845 2.09849 0.616019 -0.199657 0.708358
 2.68873 -3.06845 -0.514407 0.616019 -0.199657
 1.03654 2.68873 0.476851 -0.514407 0.616019
 -4.87318 1.03654 0.502286 0.476851 -0.514407
 3.73186 -4.87318 -0.862412 0.502286 0.476851
 -3.72095 3.73186 0.38846 -0.862412 0.502286
 5.73756 -3.72095 -0.953348 0.38846 -0.862412
 -3.68771 5.73756 1.03542 -0.953348 0.38846
 1.398 -3.68771 -0.242853 1.03542 -0.953348
 2.18356 1.398 0.326523 -0.242853 1.03542
 -2.57697 2.18356 0.803321 0.326523 -0.242853
 -0.00258775 -2.57697 -0.0334451 0.803321 0.326523
 -0.903915 -0.00258775 -0.152107 -0.0334451 0.803321
 3.59156 -0.903915 -0.504916 -0.152107 -0.0334451
 -2.3073 3.59156 0.773049 -0.504916 -0.152107
 -1.2501 -2.3073 -0.086965 0.773049 -0.504916
 0.372417 -1.2501 -0.375241 -0.086965 0.773049
 2.19868 0.372417 -0.245915 -0.375241 -0.086965
 -2.78463 2.19868 0.411535 -0.245915 -0.375241
 3.90506 -2.78463 -0.469165 0.411535 -0.245915
 -4.69718 3.90506 0.923929 -0.469165 0.411535
 2.56609 -4.69718 -0.819995 0.923929 -0.469165
 -1.16691 2.56609 0.164377 -0.819995 0.923929
 -1.00722 -1.16691 -0.293996 0.164377 -0.819995
 2.85329 -1.00722 -0.423109 -0.293996 0.164377
 -2.07679 2.85329 0.471542 -0.423109 -0.293996
 3.62462 -2.07679 -0.147228 0.471542 -0.423109
 -3.60328 3.62462 1.01774 -0.147228 0.471542
 1.04453 -3.60328 -0.372262 1.01774 -0.147228
 1.15564 1.04453 0.0606652 -0.372262 1.01774
 -1.97925 1.15564 0.243364 0.0606652 -0.372262
 -1.42302 -1.97925 -0.319915 0.243364 0.0606652
 5.06201 -1.42302 -0.757748 -0.319915 0.243364
 -2.73989 5.06201 0.849034 -0.757748 -0.319915
 0.856456 -2.73989 -0.0115277 0.849034 -0.757748
 -3.84189 0.856456 0.291193 -0.0115277 0.849034
 2.51475 -3.84189 -0.978391 0.291193 -0.0115277
 -1.53523 2.51475 -0.0661723 -0.978391 0.291193
 1.35066 -1.53523 -0.587589 -0.0661723 -0.978391
 1.06159 1.35066 0.0185897 -0.587589 -0.0661723
 -3.75019 1.06159 0.332349 0.0185897 -0.587589
 0.490328 -3.75019 -0.881655 0.332349 0.0185897
 3.41364 0.490328 -0.403144 -0.881655 0.332349
 -1.35691 3.41364 0.573951 -0.403144 -0.881655
 2.07604 -1.35691 0.0736677 0.573951 -0.403144
 -1.94141 2.07604 0.673004 0.0736677 0.573951
 1.53802 -1.94141 -0.0953142 0.673004 0.0736677
 -4.49273 1.53802 0.425695 -0.0953142 0.673004
 4.85685 -4.49273 -1.05959 0.425695 -0.0953142
 -0.541438 4.85685 0.717918 -1.05959 0.425695
 0.475706 -0.541438 0.197777 0.717918 -1.05959
 -4.38666 0.475706 0.443066 0.197777 0.717918
 2.82464 -4.38666 -0.961213 0.443066 0.197777
 -0.497307 2.82464 0.11217 -0.961213 0.443066
 -0.863989 -0.497307 -0.211076 0.11217 -0.961213
 -1.6035 -0.863989 -0.256177 -0.211076 0.11217
 1.64066 -1.6035 -0.696391 -0.256177 -0.211076
 -0.449519 1.64066 -0.11846 -0.696391 -0.256177
 3.60612 -0.449519 -0.132071 -0.11846 -0.696391
 -1.80965 3.60612 0.962217 -0.132071 -0.11846
 -1.46929 -1.80965 0.232196 0.962217 -0.132071
 4.03121 -1.46929 -0.265179 0.232196 0.962217
